permno,date,year,exchcd,siccd,retadj,eretadj,altprc_lag1,ME_lag1,ME_Jun,BM
57568,20121231,2012,1,3411,0.001342613,0.001242613,44.689998627,6875.6456687,6431.9191305,0.2237093948
57808,20121231,2012,1,3674,0.0958763212,0.0957763212,9.6999998093,1272.096775,1236.68796,1.3260138725
57809,20121231,2012,3,3560,0.0339924879,0.0338924879,61.189998627,3935.8630917,3343.4925797,0.2187946271
57904,20121231,2012,1,6321,0.0024532413,0.0023532413,52.990001678,24847.382717,19916.319181,0.7813997988
57913,20121231,2012,3,5120,-0.093181834,-0.093281834,4.4000000954,124.7488027,44.758241216,0.7300576267
58246,20121231,2012,3,6020,0.0508121476,0.0507121476,48.020000458,11515.14809,11068.59245,0.8109711136
58318,20121231,2012,1,3537,0.1620504409,0.1619504409,24.190000534,2672.995059,1968.4319916,1.3988759904
58334,20121231,2012,1,4924,0.0077519412,0.0076519412,43.86000061,1178.6936564,1275.6799591,0.8810994651
58421,20121231,2012,2,3312,0.0619999878,0.0618999878,10,67.99,69.145830519,0.828046208
58501,20121231,2012,1,8711,0.0299252067,0.0298252067,20.049999237,382.55398544,349.19380702,0.5885840147
58560,20121231,2012,3,3811,0.0208202563,0.0207202563,63.880001068,530.26788887,488.80055661,0.4382076956
58675,20121231,2012,1,1381,0.0978519917,0.0977519917,4.1900000572,495.55968677,530.42112692,0.6679241739
58683,20121231,2012,1,4512,0.0755508989,0.0754508989,9.529999733,7032.9396729,7078.055905,1.4169851996
58771,20121231,2012,1,3621,0.013046612,0.012946612,69.75,2911.5045,2592.3195501,0.773081013
58819,20121231,2012,1,4931,-0.020303432,-0.020403432,44.819999695,4974.4373061,5056.5383061,0.940716768
58836,20121231,2012,3,6719,0.0054053999,0.0053053999,1.8500000238,65.219900841,43.648000336,1.4155582857
58975,20121231,2012,1,1389,0.0210706256,0.0209706256,52.680000305,5684.5934729,5183.3816461,0.3442240916
59010,20121231,2012,1,5651,-0.095618054,-0.095718054,34.459999084,16573.01966,13385.004779,0.4504277054
59045,20121231,2012,1,4449,0.0692812428,0.0691812428,57.880001068,3235.7235797,2630.5480223,0.4733323881
59089,20121231,2012,1,4522,0.0299424455,0.0298424455,52.099998474,1874.5579451,1453.6270746,0.9686545953
59176,20121231,2012,1,6141,0.0282647219,0.0281647219,55.900001526,62555.567508,66994.644676,0.3430369319
59185,20121231,2012,1,2899,0.1887755096,0.1886755096,23.520000458,114.75408223,110.35409808,0.919070713
59192,20121231,2012,1,6331,-0.016365739,-0.016465739,76.989997864,20167.068,19657.904558,0.816857971
59248,20121231,2012,1,2082,0.0320791565,0.0319791565,41.459999084,7514.1825728,7516.6135669,1.0275619283
59256,20121231,2012,3,2211,-0.041237142,-0.041337142,5.8200001717,57.059281683,53.998379628,0.9880465212
59328,20121231,2012,3,3679,0.0539228357,0.0538228357,19.565000534,97355.442657,133596.44809,0.4002309278
59396,20121231,2012,1,6331,0.0152526069,0.0151526069,10.489999771,2721.7668106,2150.8653601,1.5694179006
59408,20121231,2012,1,6021,0.1784989983,0.1783989983,9.8599996567,106271.84538,88153.335669,3.7565844739
59459,20121231,2012,1,6331,0.0206156448,0.0205156448,70.819999695,27014.218064,24836.249819,1.0021791201
59600,20121231,2012,3,3560,0.0216882098,0.0215882098,17.059999466,194.9616739,210.85995739,0.3402904496
59619,20121231,2012,1,2865,-0.01767954,-0.01777954,36.200000763,1801.601638,1833.6350371,0.5642291781
59627,20121231,2012,3,2500,0.0571428016,0.0570428016,2.4500000477,35.647500694,23.86581952,2.1809662661
59774,20121231,2012,1,3714,0.095492743,0.095392743,13.090000153,222.39910259,230.97568782,1.0202746754
59871,20121231,2012,3,3670,-0.021212101,-0.021312101,3.2999999523,14.975399784,16.835940531,1.1244153388
60038,20121231,2012,2,3421,0.0081669241,0.0080669241,11.020000458,34.305261425,31.619568698,0.934681653
60097,20121231,2012,1,3845,-0.019710286,-0.019810286,42.11000061,42958.053913,39699.798731,0.4010226896
60098,20121231,2012,3,4911,0.031778805,0.031678805,24.229999542,876.30216344,824.90082069,0.9835564595
60186,20121231,2012,1,5047,0.0493061021,0.0492061021,27.379999161,1735.8098068,1945.8932167,0.5332728785
60206,20121231,2012,1,3423,-0.00566471,-0.00576471,79.440002441,4625.8707822,3617.03625,0.5565612487
60442,20121231,2012,1,6021,0.0386534035,0.0385534035,56.13999939,29690.368497,32313.990563,1.1059007559
60468,20121231,2012,2,3561,0.0851419419,0.0850419419,17.969999313,179.52029314,185.79036837,0.3713936199
60506,20121231,2012,3,3711,0.0471097082,0.0470097082,43.939998627,15512.181655,13853.664515,0.4589695523
60548,20121231,2012,1,3564,0.087542057,0.087442057,8.9099998474,130.86116776,135.19359056,0.6581254782
60580,20121231,2012,1,3524,-0.038787361,-0.038887361,44.86000061,2634.9418559,2160.589227,0.1493493749
60599,20121231,2012,1,4813,0.025875356,0.025775356,38.840000153,24246.413855,24532.689663,1.0729079624
60628,20121231,2012,1,4513,0.0244611017,0.0243611017,89.529998779,28120.477317,28890.862672,0.6304031407
60687,20121231,2012,1,6331,0.0030264547,0.0029264547,39.650001526,3577.7782377,3800.8769656,1.3036521431
60709,20121231,2012,2,7999,-0.037981056,-0.038081056,0.8004000187,12.774384298,18.278099621,1.669103536
60871,20121231,2012,3,3674,0.0433498286,0.0432498286,40.599998474,12236.39294,11238.391914,0.3561258093
60898,20121231,2012,2,7933,0.0506783947,0.0505783947,-12.52999973,46.147989017,46.774099298,0.8015764592
60943,20121231,2012,1,2515,-0.012208297,-0.012308297,27.850000381,3934.6480539,2961.9610224,0.4226975933
60986,20121231,2012,1,3089,0.021091288,0.020991288,21.809999466,6272.5558464,5284.1818222,0.3959854011
61146,20121231,2012,1,3578,-0.023904359,-0.024004359,5.0199999809,77.072059707,74.985297389,1.2117696729
61188,20121231,2012,1,4923,0.0112065151,0.0111065151,41.939998627,1935.1534766,2012.7888704,0.9140742076
61209,20121231,2012,2,3728,0.0185184702,0.0184184702,8.1000003815,77.07960363,61.590097828,0.4321189466
61241,20121231,2012,1,3674,0.0909091085,0.0908091085,2.2000000477,1566.2856339,4018.7297834,0.4224920676
61269,20121231,2012,3,3460,0.0181557164,0.0180557164,20.930000305,258.92503378,234.54475846,0.3085914676
61313,20121231,2012,1,3564,-0.01935681,-0.01945681,33.580001831,4996.7042725,4969.3935009,0.1874762281
61399,20121231,2012,1,5211,-0.015793839,-0.015893839,36.090000153,40529.070171,33465.945868,0.5844291185
61487,20121231,2012,2,5172,0.00515908,0.00505908,34.88999939,147.16601743,176.81855228,0.9862595038
61496,20121231,2012,3,5030,-0.104718,-0.104818,17.379999161,185.65315104,134.1555,0.7380151559
61516,20121231,2012,1,3826,0.0053594145,0.0052594145,104.48999786,2964.1954522,2826.3224988,0.6779673912
61567,20121231,2012,1,2821,0.042939987,0.042839987,25.850000381,2578.201488,2568.0651312,0.3370298765
61621,20121231,2012,3,8700,-0.023970513,-0.024070513,32.540000916,11835.318973,11394.260135,0.1392406865
61700,20121231,2012,2,3669,0.0396736562,0.0395736562,2.7701001167,12.410048523,14.201600342,1.5154216175
61743,20121231,2012,1,2782,0.1194445342,0.1193445342,28.799999237,1466.0063612,1271.7155672,0.3047704865
61787,20121231,2012,3,3560,0.3116883636,0.3115883636,6.9299998283,144.97559641,162.24493881,0.2632122555
61807,20121231,2012,1,3728,0.1161588877,0.1160588877,36.759998322,1667.8979336,1871.053184,0.6220758759
61815,20121231,2012,1,1311,0.0408183932,0.0407183932,97.75,17388.84525,15079.893286,0.5592068387
61946,20121231,2012,1,4911,0.0182124283,0.0181124283,35.689998627,1576.7841393,1418.3430493,1.1395786094
61955,20121231,2012,1,1311,-0.004514669,-0.004614669,4.4299998283,244.06198054,336.37018699,4.6366632743
62033,20121231,2012,3,3610,0.0182762928,0.0181762928,25.989999771,943.95679169,1262.1537636,0.1260121885
62042,20121231,2012,3,2040,0,-0.0001,7.3499999046,90.787198822,110.8781733,1.4837380439
62092,20121231,2012,1,3829,0.0059795366,0.0058795366,63.549999237,22891.662975,19066.698674,1.0151516148
62148,20121231,2012,1,4011,-0.001518253,-0.001618253,19.760000229,20380.029516,23235.573514,0.7261212471
62228,20121231,2012,3,3825,-0.009120347,-0.009220347,8.4975004196,71.438486028,68.15844681,1.1156561085
62341,20121231,2012,3,1310,-0.074414767,-0.074514767,35.880001068,1085.9082323,741.92617385,1.0505778927
62376,20121231,2012,3,4520,0.0689435601,0.0688435601,31.329999924,476.07311687,422.37458443,1.497519074
62383,20121231,2012,1,1531,0.0911808386,0.0910808386,33.450000763,1510.3678844,1141.0470566,0.6424424432
62498,20121231,2012,1,3841,0.0133259529,0.0132259529,54.029998779,1843.6656483,1710.3488069,0.5286972921
62906,20121231,2012,3,3949,0.0204917826,0.0203917826,2.4400000572,41.828920981,27.761940082,2.7311416073
63079,20121231,2012,1,1389,0.0388639383,0.0387639383,6.6900000572,1010.9392886,1147.6911856,0.6198454155
63125,20121231,2012,3,5060,0.0257353,0.0256353,8.1599998474,180.63791662,191.64168169,0.8701245047
63132,20121231,2012,1,3728,0.0319081061,0.0318081061,15.670000076,166.02365081,103.58379443,2.0564290618
63159,20121231,2012,2,3713,-0.02285712,-0.02295712,3.5,47.3095,52.738081158,1.685742626
63335,20121231,2012,1,1381,0.0041494067,0.0040494067,7.2300000191,448.46967118,493.18358702,1.0143526588
63467,20121231,2012,1,6411,-0.051415838,-0.051515838,26.840000153,3860.0751419,3907.3274756,0.56154934
63546,20121231,2012,3,3679,-0.25170067,-0.25180067,0.4410000145,4.7200231557,7.8131902041,0.8513823836
63714,20121231,2012,1,5912,-8.840368E-8,-0.000100088,36.240001678,4005.7885855,3528.2404283,1.1765009069
63715,20121231,2012,3,3820,0.0372127332,0.0371127332,40.040000916,477.11665091,443.46320724,0.7480687841
63765,20121231,2012,1,1311,-0.037453163,-0.037553163,34.709999084,12160.752309,11147.561357,0.4993823517
63773,20121231,2012,1,4813,-0.032485913,-0.032585913,23.010000229,2336.7805732,2159.0615728,1.9796998232
63781,20121231,2012,1,1311,0.0028940577,0.0027940577,44.919998169,2181.5397111,1791.5259304,1.1772143852
63829,20121231,2012,2,3679,-0.011111101,-0.011211101,1.7999999523,21.000599444,26.360639889,0.6639773676
63830,20121231,2012,1,3324,0.0330443271,0.0329443271,183.38999939,26690.213731,23877.698177,0.3095778207
63977,20121231,2012,3,6310,0.003747307,0.003647307,14.010000229,414.58392677,290.88935774,2.9456303977
64135,20121231,2012,1,3999,0.0355029814,0.0354029814,16.899999619,922.45267918,1098.865992,0.7693800619
64186,20121231,2012,1,6324,0.0227663796,0.0226663796,52.270000458,14943.470431,12686.124,0.6959429794
64194,20121231,2012,1,8082,0.0074911062,0.0073911062,68.080001831,1313.1951553,1162.2007336,0.435266076
64282,20121231,2012,1,5621,-0.040076703,-0.040176703,52.150001526,15038.60024,12474.644062,0.1403277308
64311,20121231,2012,1,4011,0.0241801757,0.0240801757,60.380001068,19082.676678,23380.009416,0.7104097734
64390,20121231,2012,1,6331,-0.007058806,-0.007158806,21.25,12850.91625,12700.050953,0.4849712474
64450,20121231,2012,1,4924,-0.013799972,-0.013899972,40.580001831,1691.7396963,1812.0827454,0.5447395781
64486,20121231,2012,1,6311,0.0526703633,0.0525703633,27.149999619,2148.6509698,2382.3864476,3.0835792422
64557,20121231,2012,1,4911,-0.006949679,-0.007049679,40.290000916,2446.6505956,2548.2837115,0.8986925283
64742,20121231,2012,3,3580,0.1185770556,0.1184770556,2.5299999714,60.816139312,51.681702292,1.0368556549
64785,20121231,2012,2,6719,-0.032778107,-0.032878107,18.61000061,256.31553841,191.20445374,0.470797125
64822,20121231,2012,2,1311,0.0415844135,0.0414844135,3.8499999046,18.048799553,21.359039732,0.523584482
64864,20121231,2012,3,6799,1.2721817493,1.2720817493,1.2498999834,3.5084692534,7.23567296,5.1119912948
64929,20121231,2012,1,2851,0.106409207,0.106309207,48.680000305,636.83176399,598.46569814,0.5109617198
64936,20121231,2012,1,4911,0.0135002667,0.0134002667,51.11000061,29368.317451,30860.946,0.5510840398
64961,20121231,2012,3,7372,-0.037067462,-0.037167462,18.209999084,1081.1276456,1632.5259436,0.1083438701
64995,20121231,2012,1,6021,0.0420792289,0.0419792289,8.0799999237,7543.8596088,7377.2801618,1.3120062895
65008,20121231,2012,3,3670,0,-0.0001,3.2200000286,30.538480271,35.64103991,1.4434936948
65154,20121231,2012,1,3568,0.1086194217,0.1085194217,14.270000458,700.42870247,717.02958133,0.1585859459
65270,20121231,2012,3,7360,0.0695652366,0.0694652366,5.75,69.17825,66.80131954,1.0856289997
65294,20121231,2012,1,6331,0.0034140474,0.0033140474,64.440002441,1367.6101718,1446.5219353,0.5669653191
65307,20121231,2012,1,2851,0.0198207647,0.0197207647,29.010000229,3837.7329303,3577.4257003,0.4119437981
65330,20121231,2012,1,6282,0.0117508275,0.0116508275,25.530000687,3362.6329804,3693.8569776,1.7957769428
65365,20121231,2012,1,3089,0.0188298412,0.0187298412,14.869999886,501.93684614,575.11739489,0.5586229471
65402,20121231,2012,1,3621,0.0019062578,0.0018062578,62.950000763,2489.1689302,1942.4485658,0.6948560546
65509,20121231,2012,1,4833,0.0652778149,0.0651778149,7.1999998093,676.75678207,606.94424539,0.8670556904
65541,20121231,2012,1,3851,-0.025911091,-0.026011091,94.940002441,4546.9615369,3839.7262628,0.5801767065
65700,20121231,2012,3,3274,0.0726154894,0.0725154894,43.930000305,243.81150169,259.01848984,0.414930282
65752,20121231,2012,1,8711,0.0590201244,0.0589201244,35.919998169,719.22612334,620.66908607,0.3683867672
65875,20121231,2012,1,4813,-0.019265605,-0.019365605,44.119998932,125918.47695,126255.50262,0.5373145834
66050,20121231,2012,1,3942,-0.088235348,-0.088335348,1.7000000477,37.126301041,43.654,1.3176983365
66093,20121231,2012,1,4812,-0.012305947,-0.012405947,34.130001068,193858.40607,209074.57911,0.7325912946
66157,20121231,2012,1,6021,-0.003874699,-0.003974699,32.259998322,60660.765304,60917.150111,0.6295144378
66181,20121231,2012,1,5211,-0.049485188,-0.049585188,65.069999695,97291.297074,81109.781949,0.2956601327
66245,20121231,2012,1,1531,0.0715095475,0.0714095475,35.240001678,1714.7784817,1567.5391821,1.0378383326
66376,20121231,2012,1,5075,0.0447761044,0.0446761044,71.690002441,2474.8319957,2539.8924121,0.3934922692
66384,20121231,2012,3,3572,0.2784924209,0.2783924209,33.430000305,8143.6149343,7498.0798874,0.758450964
66617,20121231,2012,3,1311,-0.029112054,-0.029212054,6.8699998856,138.1556977,127.10874228,1.3269312527
66683,20121231,2012,1,1389,0.05882347,0.05872347,11.56000042,2539.9864122,2609.7718454,0.3393466767
66739,20121231,2012,1,1311,-0.005813902,-0.005913902,15.479999542,664.44802035,796.95466614,0.9529721472
66800,20121231,2012,1,6331,0.065499492,0.065399492,33.130001068,48909.953097,57569.909534,2.3818937899
67002,20121231,2012,3,3470,0.0044493843,0.0043493843,8.9899997711,91.581127668,85.066798021,0.9023179718
67029,20121231,2012,2,3669,0.0179641265,0.0178641265,1.6699999571,56.117008558,46.237280486,1.1873678275
67193,20121231,2012,1,3561,0.000841738,0.000741738,59.400001526,2505.4920644,1780.486487,0.5765194619
67360,20121231,2012,1,4911,0.0046511954,0.0045511954,25.799999237,355.26598949,364.4015,0.7661417599
67467,20121231,2012,1,5331,0.0106533822,0.0105533822,28.159999847,1677.3222309,2598.4862183,0.3822076471
67838,20121231,2012,1,2771,0.066764079,0.066664079,20.520000458,196.47900438,197.71154266,1.2144821927
67847,20121231,2012,3,6795,0.0074294014,0.0073294014,80.760002136,5197.2291775,4595.3376894,0.4383782357
68144,20121231,2012,1,6021,0.0441989228,0.0440989228,27.149999619,14629.207144,13039.834624,2.1643693296
68196,20121231,2012,3,6280,0.0822353438,0.0821353438,22.010000229,3805.5070296,3448.4087542,0.3654240507
68292,20121231,2012,3,6330,0.0315845907,0.0314845907,18.680000305,1027.4186968,956.69690162,1.149808174
68320,20121231,2012,3,3861,0.0142857013,0.0141857013,0.6999999881,11.977699796,22.916250405,1.0393725116
68591,20121231,2012,1,3845,0.0609685145,0.0608685145,34.279998779,10564.307184,12515.057572,0.4344263702
68718,20121231,2012,2,2024,-0.153211698,-0.153311698,1.3700000048,7.0609800246,8.6582048585,0.5073344629
68830,20121231,2012,1,2869,0.0238853898,0.0237853898,18.840000153,155.22276126,163.53856384,1.3311563332
69199,20121231,2012,3,2821,0.1127234399,0.1126234399,26.180000305,767.33580894,586.36901127,0.9129109006
69550,20121231,2012,3,2834,0.0099337911,0.0098337911,27.180000305,11076.611164,8672.7797706,0.4150806598
69586,20121231,2012,3,6020,0.0320513286,0.0319513286,1.5599999428,147.90515457,141.2222009,0.8516980985
69649,20121231,2012,1,6211,0.0243708286,0.0242708286,37.75,5225.92125,4719.1624713,0.6632603583
69796,20121231,2012,1,2084,-0.01365668,-0.01375668,35.880001068,6548.8898885,4788.207518,0.7488695672
70033,20121231,2012,1,3751,0.0431218669,0.0430218669,46.959999084,10625.075473,10587.363764,0.2679568414
70092,20121231,2012,1,1731,0.1002785936,0.1001785936,14.359999657,1107.5867735,755.5408147,0.8539999668
70228,20121231,2012,1,1531,0.0153895002,0.0152895002,31.840000153,5355.5517057,4980.3992533,0.761320432
70308,20121231,2012,1,5084,0.0352263898,0.0351263898,88.569999695,6917.4941162,6460.6211943,0.4146536474
70332,20121231,2012,1,1311,0.016532246,0.016432246,73.190002441,36577.36243,33071.333875,0.6993911485
70500,20121231,2012,1,5651,0.017639488,0.017539488,31.180000305,8950.1879076,8412.9816747,0.5084678739
70519,20121231,2012,1,6021,0.1443448514,0.1442448514,34.569999695,101377.25008,80370.422923,2.307431629
70536,20121231,2012,3,2836,0.0146167297,0.0145167297,72.519996643,8726.0411161,8927.8607669,0.2938740341
70578,20121231,2012,1,2841,0.0006936695,0.0005936695,72.080001831,21112.809176,20023.506223,0.4014512228
70616,20121231,2012,3,3660,-0.030252073,-0.030352073,5.9499998093,243.2597922,245.30247063,0.8127809214
70704,20121231,2012,1,1041,0.0351351015,0.0350351015,3.7000000477,704.91290908,507.32947839,0.6496577671
70923,20121231,2012,1,2011,-0.035762232,-0.035862232,22.370000839,3343.8453554,3348.0859401,0.9901710147
71175,20121231,2012,1,6321,0.0210887846,0.0209887846,20.38999939,5609.7578021,5468.2911301,1.4346687346
71176,20121231,2012,1,2631,-0.011306955,-0.011406955,30.069999695,3029.2818393,3032.6075616,0.4335091723
71191,20121231,2012,2,8711,0.0376343727,0.0375343727,3.7200000286,36.43368028,29.139809908,0.9954598538
71271,20121231,2012,1,6331,-0.044387426,-0.044487426,351,5947.344,5751.62775,1.1991461663
71475,20121231,2012,1,4941,0.054505486,0.054405486,45.5,874.328,746.43925453,0.8252653338
71563,20121231,2012,1,6021,0.033368852,0.033268852,28.170000076,19708.887023,21553.013417,0.9926760108
71837,20121231,2012,3,8711,0.0151921632,0.0150921632,-11.18999958,29.093998909,29.9115,1.2047173738
71942,20121231,2012,3,3840,-0.0568421,-0.0569421,19,55.461,51.374401114,0.5887551596
71985,20121231,2012,3,3711,-0.002028347,-0.002128347,4.9299998283,166.76710419,177.43163225,1.1769852456
72005,20121231,2012,1,3081,0.0213963483,0.0212963483,8.8800001144,273.46848352,159.22049235,1.4715772576
72119,20121231,2012,2,3452,-0.102295093,-0.102395093,-1.524999976,13.660949786,13.526579915,0.4988557639
72232,20121231,2012,3,3550,0.0437499955,0.0436499955,0.4799999893,4.1102399081,5.094985245,1.6145506166
72304,20121231,2012,3,3840,0.0553632677,0.0552632677,5.7800002098,211.57690768,281.85674931,0.0797894397
